"date","HUC8","precip_mean"
2020-04-08,18040001,3.8411404736173904
2020-01-15,18040001,0.049231053540455573
2013-04-17,18040001,0.074188539797918812
2013-05-11,18040001,0.017382624785909923
2013-03-27,18040001,0.0096506470237220088
2013-04-02,18040001,0.2412587804069948
2013-03-04,18040001,0.068262477144994935
2000-06-10,18040001,0.089859519549774808
2000-04-27,18040001,0.011245841070899451
2000-01-10,18040001,0.061826247773339733
2000-10-29,18040001,13.320275421503965
2000-09-01,18040001,2.0927282770118256
2002-05-03,18040001,0.010892791065642218
2002-10-08,18040001,0.00041774490610618943
2003-11-04,18040001,1.4660000021237192
2003-11-10,18040001,4.1093364276722264
2003-04-24,18040001,0.49378004018497074
2004-11-24,18040001,0.077970425105979041
2004-01-30,18040001,0.034659889083813546
2004-11-13,18040001,0.58123105533602581
2004-11-26,18040001,0.53333086784960948
2005-01-29,18040001,7.0354805959787994
2005-04-05,18040001,0.30496857483792089
2005-09-28,18040001,0.0013659889095371598
2006-03-23,18040001,0.17161183045787989
2008-12-22,18040001,9.0414565867725489
2009-03-22,18040001,4.3829778086203834
2009-06-10,18040001,0.0071737523209613662
2009-06-11,18040001,0.0030351202046694915
2009-05-04,18040001,0.17507393662830675
2010-06-26,18040001,0.0061848428689525213
2010-07-20,18040001,0.00011090573023267928
2010-05-12,18040001,0.033885397577344982
2010-01-12,18040001,0.94463955576173531
2011-11-20,18040001,4.5513475004053445
2012-10-24,18040001,0.59723659946825147
2014-10-26,18040001,0.53514787516093576
2015-05-23,18040001,0.013079482373005128
2015-05-07,18040001,0.0019075785717942392
2015-06-05,18040001,0.00071903883157618147
2016-02-20,18040001,0.011541589675815494
2016-12-14,18040001,0.013792976009265236
2016-03-07,18040001,11.495007404282887
2016-11-17,18040001,0.00090203329390551863
2016-10-23,18040001,0.12392606280805185
2016-12-01,18040001,0.00036968576529040724
2016-11-22,18040001,0.31840295818644671
2017-04-19,18040001,4.2870683948752131
2018-12-18,18040001,3.812351207965861
2018-01-07,18040001,2.6825600834193253
2018-01-20,18040001,0.31381700567788406
2001-05-09,18040001,0.08239926083328436
2007-02-07,18040001,0.075500924463638583
2007-11-11,18040001,2.8246155227284864
2007-05-06,18040001,0.0045767097308708465
2019-02-28,18040001,1.4384731953331438
2019-01-14,18040001,0.044184843079977165
2019-05-16,18040001,10.034243997936988
2020-01-12,18040001,0.012750462182606405
2020-08-17,18040001,0.027669131139322553
2013-04-01,18040001,3.7713567531924177
2013-06-09,18040001,0.020826247623818659
2013-01-25,18040001,3.9158133105297419
2000-02-02,18040001,0.030107208920768406
2002-02-17,18040001,3.7278243939008395
2002-04-24,18040001,0.4801219972646697
2002-02-07,18040001,0.11645656162674903
2002-04-28,18040001,0.026103512154179373
2003-04-12,18040001,0.78414417707615935
2004-12-10,18040001,0.051292051671782093
2004-01-03,18040001,3.1094454672228906
2004-05-31,18040001,0.090184842352324782
2004-09-08,18040001,0.0019020332471517485
2006-11-16,18040001,0.061258779837605248
2006-04-19,18040001,0.039284658105054091
2006-11-22,18040001,0.034016635967203376
2008-12-25,18040001,3.0806839109567123
2008-12-15,18040001,11.683624754110674
2008-05-25,18040001,0.9112033272816672
2009-10-20,18040001,1.0542698699613873
2009-02-17,18040001,12.027014764972613
2009-12-23,18040001,0.058530499106841161
2009-12-28,18040001,1.2069537887533068
2009-10-13,18040001,3.0546395544796767
2010-01-11,18040001,0.0011109057538445464
2010-05-10,18040001,0.80785212817824792
2010-10-25,18040001,12.750271702980612
2011-04-22,18040001,0.038510166351337409
2014-07-16,18040001,0.0045415897149585736
2014-03-24,18040001,9.6118297770467778e-05
2015-12-26,18040001,0.0690683911336317
2015-06-07,18040001,0.003802218159416248
2015-05-27,18040001,0.0062125692763340011
2015-12-22,18040001,24.92057113538759
2015-04-20,18040001,0.0044750461854942691
2015-10-18,18040001,0.41712938778144543
2017-01-06,18040001,0.72227911292915326
2018-12-01,18040001,0.80834565749465093
2001-09-24,18040001,0.012247689323096961
2001-11-16,18040001,0.030951940847040869
2007-04-18,18040001,0.0059482440724280246
2007-04-16,18040001,0.32722550863722905
2019-12-21,18040001,0.0037412199675055666
2020-04-21,18040001,0.71747134828379655
2020-04-20,18040001,0.069426987295653664
2020-01-21,18040001,0.06450092396720418
2020-03-24,18040001,1.1509408504214111
2020-01-28,18040001,0.019353050126155309
2020-03-15,18040001,5.0905471287819317
2013-01-07,18040001,2.5456229210340595
2000-10-12,18040001,3.64585028161844
2000-01-29,18040001,0.022425138792444843
2000-01-15,18040001,0.480109057607398
2000-02-05,18040001,0.0097042513413478776
2003-11-12,18040001,0.066944547467297014
2003-12-12,18040001,2.2798299406848379
2003-03-20,18040001,0.027277264365532156
2003-03-27,18040001,1.9724343817977166
2004-11-08,18040001,0.40816635918883581
2004-11-27,18040001,1.1058244010560074
2004-01-12,18040001,0.00095933456276844507
2004-04-21,18040001,0.0026303142341036266
2004-02-28,18040001,0.17509796662714894
2005-12-22,18040001,3.1390720912291492
2006-10-05,18040001,2.8099593345485547
2006-05-23,18040001,1.89771534653222
2006-04-06,18040001,5.4444842791873835
2006-01-11,18040001,0.066245841205614331
2006-02-16,18040001,9.0573010570240472e-05
2006-03-22,18040001,0.887395560970813
2008-05-28,18040001,0.90079482257957377
2008-04-03,18040001,0.28907393741631415
2009-06-06,18040001,3.5646192234479908
2010-11-23,18040001,0.80680776428876277
2010-02-21,18040001,1.2855415897992195
2010-04-14,18040001,1.4678244005760426
2011-11-25,18040001,0.097528650639914644
2011-11-11,18040001,0.0053585951374464915
2012-11-18,18040001,9.4996506533208418
2012-01-20,18040001,0.39299815176670277
2015-07-19,18040001,0.3692846588950518
2015-11-04,18040001,0.41201663656825638
2015-05-17,18040001,0.0063733826705569636
2016-11-01,18040001,0.32602033322778595
2016-01-13,18040001,0.307768944412893
2016-02-21,18040001,0.0025397412743171591
2018-01-11,18040001,0.059630314722251131
2001-03-25,18040001,0.061759704419682045
2001-01-13,18040001,0.29307948221868252
2007-03-27,18040001,5.5826950254811321
2007-12-07,18040001,15.842595217628986
2019-06-18,18040001,0.0016913123505427575
2019-02-12,18040001,0.027750461985479376
2013-11-20,18040001,3.5085748673262618
2000-02-06,18040001,0.065493530558952573
2000-01-28,18040001,0.0073696857687540361
2000-06-15,18040001,0.075560074425027032
2000-12-09,18040001,0.00564325331751596
2002-06-06,18040001,0.016157116445922763
2002-02-19,18040001,0.9139593331009418
2002-12-19,18040001,1.3108835483543135
2002-03-20,18040001,0.32180406561430364
2003-03-19,18040001,0.022293900415067212
2003-10-31,18040001,0.4554639553606879
2003-04-25,18040001,0.99911460141774489
2003-12-29,18040001,1.8730609957167483
2004-04-26,18040001,0.19160073909472988
2004-03-06,18040001,0.0075434381079854682
2005-01-27,18040001,12.515423285198196
2005-06-14,18040001,0.0031090572901593433
2008-01-16,18040001,0.0859870606996359
2009-06-09,18040001,0.073604436219211852
2009-05-05,18040001,0.030680221652649962
2009-06-04,18040001,0.22944362283845271
2010-02-03,18040001,0.0666561922348533
2010-02-23,18040001,0.048602588115821285
2012-12-07,18040001,0.026804066536424774
2014-11-03,18040001,1.4287449207013574
2014-09-09,18040001,0.13480221862881489
2014-02-07,18040001,9.0564380917222991
2014-09-21,18040001,0.00517929777418662
2015-05-21,18040001,0.01014417760111151
2015-05-18,18040001,0.10895563766868988
2016-02-17,18040001,0.018652495161833323
2016-01-19,18040001,13.846903882053095
2018-10-05,18040001,0.17079297568160126
2018-02-12,18040001,0.0074306839623862041
2001-01-30,18040001,0.16422920580243269
2001-02-03,18040001,0.022031423091361673
2001-03-03,18040001,4.4015693134609251
2001-11-05,18040001,0.039234750794828709
2001-02-25,18040001,8.5780591335691518
2007-10-05,18040001,0.010658040661459487
2019-02-05,18040001,12.597036983521722
2013-10-10,18040001,0.25159704134766808
2000-11-09,18040001,0.00099815154885408422
2000-12-12,18040001,2.1146635841505104
2000-01-22,18040001,0.294079483356525
2000-04-01,18040001,0.1015323475876897
2002-01-27,18040001,2.9282310542524845
2002-01-02,18040001,4.0841090543552383
2003-12-10,18040001,3.1318262601736069
2003-12-09,18040001,0.083162661527787882
2003-12-05,18040001,2.939184843832817
2003-01-01,18040001,2.9186395576598994
2004-05-08,18040001,0.002221811479930173
2004-12-11,18040001,0.46319223494379153
2004-04-18,18040001,0.46755452888011517
2005-03-24,18040001,3.7920628411197468
2005-12-07,18040001,0.19778373368624969
2005-11-09,18040001,0.015144177383266372
2005-02-26,18040001,0.0056728281202517768
2006-01-30,18040001,0.019706099733749913
2006-12-17,18040001,0.34009611908632165
2006-02-03,18040001,0.38381885399985133
2009-12-10,18040001,0.02222181139526758
2009-12-12,18040001,10.715334548320547
2009-01-06,18040001,1.1113179266440296
2010-01-09,18040001,0.065652495209220715
2010-12-30,18040001,4.4447375221983663
2010-12-18,18040001,16.948502762754437
2010-05-31,18040001,0.12629020309214287
2010-02-11,18040001,0.00088909428477177332
2010-01-18,18040001,8.85691496926422
2011-11-13,18040001,0.072153419586520079
2011-03-25,18040001,18.941558225317909
2012-12-12,18040001,0.38816081391442547
2012-12-19,18040001,0.10787245850857724
2014-05-06,18040001,0.12400924236975887
2015-05-24,18040001,0.043506469438110727
2015-06-11,18040001,0.31721811154908908
2016-11-27,18040001,13.001364092950235
2016-10-17,18040001,7.776591505403446
2017-01-13,18040001,5.0605157060056349
2017-08-20,18040001,0.02003142306479572
2018-02-27,18040001,6.827219964705697
2001-02-18,18040001,1.0896950063206152
2001-02-21,18040001,1.9514990775551568
2001-03-19,18040001,0.041314232711638955
2001-04-19,18040001,1.9381312384741829
2001-12-17,18040001,0.058194084951994983
2019-05-17,18040001,4.8375933389975607
2019-04-06,18040001,0.16186136786667585
2019-12-14,18040001,1.6969648763098846
2020-12-16,18040001,0.011731977991987023
2020-12-25,18040001,0.027829944377105668
2020-01-08,18040001,0.0020591496778720924
2013-12-09,18040001,0.40952495391099319
2000-06-08,18040001,2.4077911284638565
2000-10-18,18040001,0.00024214417926705502
2000-01-31,18040001,7.1320388205685132
2002-05-30,18040001,0.045787430869530778
2002-05-25,18040001,0.11392051749346266
2002-06-05,18040001,0.0035508317987360577
2002-10-27,18040001,0.00041774490610618943
2003-12-31,18040001,1.9454565574079343
2003-03-14,18040001,0.41238077872479234
2004-01-09,18040001,0.038055453135316983
2004-01-14,18040001,0.015173752192888114
2004-03-03,18040001,0.14579482467254604
2005-11-26,18040001,0.51977819014601467
2005-03-07,18040001,0.17096303069990723
2005-11-03,18040001,0.038789279095513489
2006-01-16,18040001,1.2850776352261597
2006-10-17,18040001,3.5120146745013645e-05
2006-01-26,18040001,0.22783549012019741
2006-03-14,18040001,0.64958225624023047
2006-12-30,18040001,0.034805915109914806
2006-01-21,18040001,0.055092421477805194
2008-01-29,18040001,2.5101552677793535
2008-12-17,18040001,1.1117042481177093
2008-05-05,18040001,0.0072569315816239793
2008-01-09,18040001,1.5765231047290453
2009-04-11,18040001,0.26210351294860257
2009-12-09,18040001,0.027678373352798349
2009-02-24,18040001,2.2814195963178361
2009-11-18,18040001,0.10230314254359622
2010-02-28,18040001,4.0175822641902315
2010-04-21,18040001,16.132199617939396
2010-02-06,18040001,4.5326192321904752
2011-03-19,18040001,6.74926801199909
2012-12-26,18040001,10.404292063439831
2012-04-02,18040001,0.43620517514361995
2012-11-01,18040001,0.085404805535650219
2012-11-10,18040001,2.0910961202822644
2012-11-02,18040001,0.05170425173934972
2012-03-14,18040001,0.26128650555716815
2014-01-31,18040001,7.7880997973838095
2015-12-28,18040001,0.70353049960231873
2015-05-15,18040001,2.6608428834281641
2015-10-26,18040001,0.16255267958893568
2015-11-11,18040001,0.49589094370319509
2015-04-08,18040001,9.74708133679082
2015-12-04,18040001,1.3724122012497582
2015-03-01,18040001,1.058894638702242
2015-12-25,18040001,5.2522495479975841
2015-02-08,18040001,4.8922698715918642
2016-05-26,18040001,0.90043253713832516
2016-11-24,18040001,0.26710351372706581
2016-10-28,18040001,12.75682810538356
2017-02-05,18040001,0.086757855854374163
2017-01-21,18040001,13.748706127270761
2017-01-14,18040001,0.020088724690220914
2017-06-12,18040001,1.248770792186803
2018-03-20,18040001,0.33303326942166883
2018-01-04,18040001,3.3783715325037571
2018-01-25,18040001,3.8667060987345576
2018-03-18,18040001,1.1346765247854891
2018-03-06,18040001,0.0390369693969003
2001-02-13,18040001,1.2052661724317157
2007-05-02,18040001,0.0028964879827026477
2007-02-26,18040001,6.839587801375365
2007-01-29,18040001,2.941911275469089
2007-02-09,18040001,0.59709796623534339
2019-12-04,18040001,8.5277652544367
2020-12-31,18040001,1.0858521285308043
2020-11-18,18040001,5.6897153488451595
2020-06-11,18040001,0.0062920519059554937
2013-07-27,18040001,0.0051109057501674566
2000-01-30,18040001,0.11928650610624043
2000-01-11,18040001,0.13157855849859398
2000-11-12,18040001,0.030317929955741615
2000-03-10,18040001,0.67065249375358649
2000-02-22,18040001,1.8151423384305492
2002-10-05,18040001,0.11058780050155657
2002-01-04,18040001,1.4481016606130754
2002-03-06,18040001,1.5628946354748696
2002-11-12,18040001,1.403182995240523
2002-10-24,18040001,0.13655822523680231
2003-02-22,18040001,0.13263216330829058
2003-03-03,18040001,0.14861183046804818
2003-11-14,18040001,0.020271719251965904
2004-03-26,18040001,5.0447227345528214
2004-11-30,18040001,0.0022550831783852126
2005-12-21,18040001,0.055879852148556196
2005-03-05,18040001,1.9230295754340812
2005-03-06,18040001,0.0012162661613714021
2005-06-23,18040001,0.0012125693166511417
2005-04-07,18040001,0.062780037090223617
2005-11-11,18040001,0.4874436229027555
2006-01-15,18040001,6.1484195868038762
2006-03-21,18040001,10.2916950095383
2008-01-31,18040001,0.25388909563961887
2010-01-03,18040001,0.043109057200668037
2010-02-25,18040001,6.42525877882064
2010-12-08,18040001,0.0014879852014743531
2010-12-04,18040001,0.095105360450383328
2011-01-11,18040001,0.0958170051229841
2011-03-09,18040001,0.0033419593431007369
2011-02-17,18040001,5.6268927752054934
2012-03-28,18040001,1.3156654304272175
2012-10-22,18040001,0.24285027854228028
2012-02-14,18040001,4.16530683310272
2014-05-21,18040001,0.12467652425865434
2014-03-04,18040001,3.0973160744757906
2015-11-28,18040001,0.038974121833123682
2016-04-10,18040001,13.360694997676244
2016-01-07,18040001,16.174229195097038
2016-10-18,18040001,0.32829574951295187
2017-05-17,18040001,0.021983364229426219
2017-08-19,18040001,7.3937156931419671e-06
2017-04-07,18040001,5.18578741537982
2017-01-24,18040001,2.8698299472188387
2017-11-05,18040001,0.16993345714229308
2018-11-24,18040001,5.2338188523065137
2018-12-26,18040001,0.03024029613376978
2018-02-28,18040001,0.30991682055786718
2018-04-06,18040001,0.97285027761858422
2001-12-22,18040001,1.5749981489833844
2001-04-13,18040001,0.31353234869166374
2001-11-21,18040001,0.21287800296181342
2001-07-04,18040001,0.0032772642840905
2007-10-29,18040001,0.007794824406477093
2019-02-15,18040001,9.2327319482778716
2019-01-20,18040001,0.10533641420378811
2019-12-18,18040001,0.0904011083364421
2019-12-29,18040001,0.092585952411958342
2020-06-13,18040001,0.16951386330824833
2020-06-02,18040001,0.006815157156539184
2020-04-09,18040001,2.9551534192092594
2020-11-07,18040001,2.4295342020959829
2020-12-18,18040001,2.7706765243901956
2020-05-19,18040001,6.124706104727438
2013-10-28,18040001,0.65627356601148268
2013-01-28,18040001,0.021707948220656154
2013-03-09,18040001,0.7617892791201184
2000-02-07,18040001,0.13402033372146943
2000-11-01,18040001,0.0066543438757189679
2000-01-23,18040001,4.9740314262354488
2000-01-27,18040001,0.06085767077545455
2000-10-28,18040001,2.2973992715758835
2002-06-01,18040001,0.94983179186011946
2002-05-18,18040001,0.010892791065642218
2002-02-13,18040001,0.1439870613194183
2003-11-09,18040001,4.6133419561011308
2004-05-04,18040001,0.000783733830764863
2004-02-19,18040001,7.132048066684809
2004-03-01,18040001,0.80819408876249865
2005-04-10,18040001,1.1132439916629375
2005-01-21,18040001,0.00019408503156534057
2005-05-03,18040001,0.00074676523164134959
2005-02-27,18040001,0.050985212632336255
2006-01-12,18040001,0.0045212569804483609
2006-03-24,18040001,0.022652495279090461
2008-01-03,18040001,0.29207948177890242
2008-02-19,18040001,0.84383918544107184
2009-01-25,18040001,6.0154769125156973
2009-02-18,18040001,5.5745212502059713
2009-01-22,18040001,3.5802144167493735
2010-01-26,18040001,1.3929075766249355
2010-04-20,18040001,0.72565064634852372
2010-03-02,18040001,0.31890942720810839
2010-05-28,18040001,1.0219057321715435
2011-12-15,18040001,0.2341219972254876
2011-05-10,18040001,0.67543253022036931
2011-09-14,18040001,0.0092846581375815081
2011-01-31,18040001,8.89201479301876
2012-11-08,18040001,0.022510166499675938
2014-03-26,18040001,1.1428484282025548
2015-11-09,18040001,7.4360610013190724
2015-05-19,18040001,0.0121072088736204
2015-11-01,18040001,0.064393715708311872
2016-02-01,18040001,12.747423273358008
2016-03-08,18040001,5.2365545281200454
2016-12-23,18040001,2.2373364070912882
2016-05-08,18040001,0.4906709803108647
2017-08-04,18040001,0.0039371534589808955
2017-01-11,18040001,19.144611822258735
2017-04-12,18040001,0.42124029636652482
2017-05-15,18040001,0.008131238406174586
2018-12-23,18040001,0.49180036900602031
2018-11-27,18040001,0.014458410673845396
2001-03-07,18040001,0.18138077634308386
2001-04-23,18040001,0.29334380775246821
2001-03-06,18040001,7.1412809634935828
2001-04-10,18040001,0.16328281001080266
2007-12-25,18040001,0.0083308685622599989
2019-11-28,18040001,4.4076044287346665
2019-12-26,18040001,2.51935120255948
2020-03-26,18040001,2.2239704268989668
2020-03-02,18040001,0.092367837278477125
2020-06-12,18040001,0.010887245764670102
2000-04-22,18040001,0.17959334575394661
2000-11-28,18040001,0.019534195861314371
2002-04-27,18040001,0.44452125415750005
2002-02-21,18040001,0.80700739025755552
2003-07-20,18040001,0.012456561849097944
2004-09-19,18040001,0.013314232948045073
2004-11-04,18040001,7.3649371573615436
2004-04-19,18040001,0.37007208912058415
2005-03-21,18040001,5.2672606382859852
2005-01-08,18040001,12.099371498116671
2006-11-21,18040001,4.6210721575839125e-05
2006-03-10,18040001,1.2958724608108172
2006-01-31,18040001,0.95326617457938423
2006-01-19,18040001,3.7846432562210381
2006-10-10,18040001,0.011560073934922374
2006-01-25,18040001,0.064353050045839508
2006-02-05,18040001,0.0085767097523704473
2008-02-24,18040001,9.3923678451016137
2009-01-08,18040001,0.12456007416716446
2009-10-04,18040001,6.0998151240639764e-05
2010-01-24,18040001,1.3802883556651031
2010-03-01,18040001,1.0898853981813215
2010-11-29,18040001,1.0914473163461911
2010-05-09,18040001,0.12862477014930093
2010-03-11,18040001,0.27984842961583517
2010-03-31,18040001,1.9956820703530325
2010-03-03,18040001,4.1288447278851335
2011-11-06,18040001,5.8749334386889007
2011-03-03,18040001,1.2239889075943868
2012-05-27,18040001,0.011141034846139005
2014-12-20,18040001,2.3549112751165433
2015-10-15,18040001,0.813218114298749
2016-03-22,18040001,1.3849112764343043
2016-03-30,18040001,0.050539741202863586
2017-02-17,18040001,7.3945027680795583
2017-05-18,18040001,2.402957535715507e-05
2017-11-04,18040001,0.50657855786164518
2017-02-15,18040001,0.076828096046021241
2018-02-13,18040001,0.26531238480842934
2018-11-23,18040001,2.2995933423605486
2001-07-07,18040001,0.22976709757617328
2001-04-06,18040001,0.48870979592009606
2001-01-24,18040001,9.212643228044346
2007-02-24,18040001,0.22929389880756657
2007-07-18,18040001,0.0013123845023941415
2019-03-04,18040001,2.065985212842341
2019-05-10,18040001,0.67991497095238751
2019-03-06,18040001,5.6439778190002876
2020-12-29,18040001,0.18026617368727965
2013-10-30,18040001,0.0002347504575487205
2013-08-21,18040001,0.015876155426250614
2000-05-22,18040001,0.014646950182152032
2000-02-04,18040001,3.0726469534855134
2000-10-13,18040001,0.12916266175082497
2000-12-16,18040001,0.15016451025663169
2002-03-23,18040001,2.7226303188003764
2002-03-21,18040001,0.19592421452683551
2002-04-21,18040001,0.25763585871858424
2002-01-31,18040001,0.027184842928405659
2002-03-10,18040001,0.026127541514996706
2003-12-07,18040001,3.8939704225661544
2003-12-15,18040001,4.9529408536306549
2003-06-09,18040001,0.089946395338404372
2003-11-15,18040001,1.0209778192138483
2003-04-16,18040001,0.14327171903603669
2003-12-23,18040001,0.41332162512972404
2005-09-27,18040001,0.029774491881560894
2005-01-05,18040001,0.26018853900676958
2005-12-29,18040001,3.3960591538836367
2005-12-31,18040001,5.4645230875222692
2005-09-26,18040001,0.026582255182261028
2006-01-02,18040001,31.279131224768022
2006-04-05,18040001,15.678358586391228
2006-11-18,18040001,0.002580406625415995
2008-03-13,18040001,0.044432532296183685
2008-11-03,18040001,2.6883364037529707
2008-02-10,18040001,0.03109981538448137
2009-02-11,18040001,1.2476524962486737
2009-09-15,18040001,0.90446395636945165
2009-04-09,18040001,3.0931145991377331
2010-10-31,18040001,1.1803419568051718
2010-04-03,18040001,1.2009186722784067
2012-10-12,18040001,0.34561367740324417
2012-01-23,18040001,6.6997948318664795
2012-12-22,18040001,4.7082236550211221
2014-12-12,18040001,36.232208923579591
2014-09-28,18040001,1.4498022141889619
2014-12-24,18040001,0.00079297598076092551
2015-07-03,18040001,0.018260628646050246
2015-05-16,18040001,0.2303253239581905
2015-03-11,18040001,0.020609981508008007
2016-04-15,18040001,0.037791127516533483
2016-11-16,18040001,0.070181146230292188
2016-09-22,18040001,0.10967282779676607
2016-01-22,18040001,0.8301552682404888
2016-01-10,18040001,0.41764325228956162
2017-02-09,18040001,3.3134731887783788
2017-05-16,18040001,0.11239741205981507
2018-03-12,18040001,0.00091127543873713117
2018-02-23,18040001,0.88539002355822483
2001-12-16,18040001,0.078225509470153123
2001-12-19,18040001,0.10714972177722669
2001-02-19,18040001,3.4616118308704187
2001-01-14,18040001,0.0034380777080090523
2007-02-10,18040001,4.7490443682363441
2007-02-27,18040001,7.9508650635615323
2007-01-31,18040001,0.0016414048287900446
2007-08-31,18040001,0.15332902046010879
2007-10-12,18040001,3.8817005021955465e-05
2019-03-27,18040001,1.0423604446097907
2019-03-28,18040001,6.3021737455550477
2020-01-20,18040001,0.039118299393074554
2020-05-13,18040001,0.028491682214180393
2020-03-11,18040001,1.9667060996979022
2020-11-09,18040001,0.96808872564696669
2013-03-07,18040001,1.8518816964275169
2000-10-10,18040001,2.1670184899939242
2000-02-11,18040001,8.03545655737082
2000-04-14,18040001,1.5903049884874
2000-05-01,18040001,0.01028650610100015
2000-04-13,18040001,0.86563401005136953
2000-01-02,18040001,0.36394269765499249
2002-04-13,18040001,0.070393714681956238
2002-04-01,18040001,0.022996303130693507
2002-11-30,18040001,0.034367837287251429
2003-12-26,18040001,13.322415907686057
2003-02-02,18040001,0.053109056925721251
2003-01-18,18040001,0.0083733827050847531
2004-11-29,18040001,0.075425138992693
2004-05-29,18040001,2.6548632107306651
2004-03-25,18040001,0.22276709642964529
2004-05-30,18040001,0.08759519346307991
2004-11-17,18040001,0.32031977841417075
2005-02-28,18040001,8.7820591468246878
2006-05-24,18040001,0.040615527001046023
2006-03-31,18040001,0.89524214298639926
2006-11-02,18040001,0.011288354878680506
2006-05-16,18040001,0.0016229205038364046
2006-04-04,18040001,19.180391894250608
2008-12-01,18040001,0.0055027727148273574
2008-11-27,18040001,8.18680590529825
2010-06-25,18040001,0.19097597074312758
2010-03-04,18040001,12.848713499340695
2010-10-16,18040001,0.14681330985710717
2010-03-25,18040001,0.13370979650336859
2010-04-23,18040001,0.29652865126908939
2010-04-28,18040001,0.99526987004467338
2011-02-22,18040001,1.5858484222601021
2011-03-12,18040001,5.5452865546710519e-06
2011-03-23,18040001,1.7880092412328024
2012-12-29,18040001,0.18577079552737077
2012-07-23,18040001,0.0119741220333202
2014-02-11,18040001,0.00591312388200037
2014-12-04,18040001,4.1205249462871
2016-10-30,18040001,0.65036044154826567
2017-10-02,18040001,0.014828096229114782
2017-02-11,18040001,12.729964898152081
2017-08-07,18040001,0.0015101663065926196
